hour_id,date,group,mission_time,text,person,words_count
14140800,14139666,Earth,04:18:46:58,"Okay. Well, that takes care of the questions from our geologists for tonight, and unless you have something else, that'll be all for - from us for the evening. Over.",CC,30
14140800,14140689,Spacecraft,04:18:29:55,"Houston, our mission timer seems to be slewing okay. You want to give us a time hack? Or can we get it off the CMC LGC, I mean?",CDR,28
14140800,14140445,Earth,04:18:33:59,"Tranquility, Houston. First question here is how your best estimate of the yaw on the - of the LM as compared to the nominal preflight plan. Over.",CC,27
14140800,14140465,Earth,04:18:33:39,"Okay. And your friendly Green Team here has pretty well been relieved by your friendly Maroon Team, and I'll put Owen on with the questions.",CC,25
14140800,14139543,Earth,04:18:49:01,"Tranquility Base, Houston. We've now collected all the ranging data that we can use, and you can go back to caution and warning ENABLE. Over.",CC,25
14140800,14140082,Earth,04:18:40:02,"Roger. Next subject, did either of the solar panels on the PSE touch the surface of the Moon during deployment? Over.",CC,21
14140800,14139752,Spacecraft,04:18:45:32,"No. I don't believe so, I think that it's - It's about as level as any other areas that we chose.",LMP,21
14140800,14140661,Earth,04:18:30:23,"Roger, Tranquility. I'll give you a time hack at 114 31 00. It's about 30 seconds from now. Over.",CC,19
14140800,14140597,Earth,04:18:31:27,"Roger. Very good. And, I've got a consumables update for you if you're ready to copy or listen. Over.",CC,19
14140800,14139679,Earth,04:18:46:45,Roger. So you estimate your present position less than half a mile approximately west of this large crater. Over.,CC,19
14140800,14139843,Spacecraft,04:18:44:01,Yes let's - we'll - We'll postpone our answer to that one until tomorrow. Okay?,LMP,15
14140800,14139313,Earth,04:18:52:51,"Roger. Thank you, and I hope this will be a final good night.",CC,13
14140800,14140610,Earth,04:18:31:14,"Tranquility, this is Houston. Did you copy my Mark at 114 31?",CC,12
14140800,14139737,Spacecraft,04:18:45:47,"There's nothing large, anyway, that's going to get in the way.",LMP,11
14140800,14140602,Spacecraft,04:18:31:22,"Roger. Thank you, and our mission timer is running now.",CDR,10
14140800,14140633,Earth,04:18:30:51,Stand by for a Mark at 114 31.,CC,8
14140800,14140469,Spacecraft,04:18:33:35,I guess we can take them up now.,CDR,8
14140800,14140795,Earth,04:18:28:09,"Tranquility Base, this is Houston. Over.",CC,6
14140800,14140536,Spacecraft,04:18:32:28,Roger. Copy. Thank you very much.,LMP,6
14140800,14140451,Spacecraft,04:18:33:53,"Okay. Thank you, Bruce. Go ahead.",CDR,6
14140800,14139316,Spacecraft,04:18:52:48,That's - All that's verified.,LMP,5
14140800,14140740,Spacecraft,04:18:29:04,Okay. We'll try it.,LMP,4
14140800,14139738,Earth,04:18:45:46,Roger. I - -,CC,4
14140800,14139346,Earth,04:18:52:18,"Tranquility Base, Houston. Over.",CC,4
14140800,14140788,Spacecraft,04:18:28:16,Roger. Go ahead.,LMP,3
14140800,14140632,Spacecraft,04:18:30:52,Okay. ... you.,LMP,3
14140800,14140581,Spacecraft,04:18:31:43,Okay. Go ahead.,LMP,3
14140800,14140452,Earth,04:18:33:52,Tranquility - -,CC,3
14140800,14140083,Spacecraft,04:18:40:01,I believe so.,LMP,3
14140800,14139652,Spacecraft,04:18:47:12,Okay. Thank you.,LMP,3
14140800,14139530,Spacecraft,04:18:49:14,Roger. Will do.,LMP,3
14140800,14139337,Spacecraft,04:18:52:27,"Go ahead, Houston.",LMP,3
14140800,14140627,Earth,04:18:30:57,Stand by.,CC,2
14140800,14140586,Spacecraft,04:18:31:38,Stand by.,LMP,2
14140800,14140532,Earth,04:18:32:32,Roger. Out.,CC,2
14140800,14139668,Spacecraft,04:18:46:56,That's correct.,CDR,2
14140800,14140624,Earth,04:18:31:00,MARK.,CC,1
14140800,14139307,Spacecraft,04:18:52:57,Okay.,LMP,1
14119200,14117287,Earth,05:00:59:57,"Okay. It's coming up now, Columbia. We're going to keep you a little busy here. As soon as we get the state vector in, we'd like you to go ahead and do a P52 option 3 on this night pass, and then when you come on around the other side there, we'll give you some landmark tracking information on prime 130.",CC,61
14119200,14117250,Earth,05:01:00:34,"And for your information, we're also going to have Tranquility Base do a P52 when you come around the other time; and I have the P22 information if you're ready to copy.",CC,32
14119200,14116827,Earth,05:01:07:37,"Columbia, that's negative. This 130 is the little bitty crater there that you tracked - John Young's crater - that you tracked prior to descent. And we want that - -",CC,31
14119200,14117228,Earth,05:01:00:56,"Okay. Track landmark 130 prime using P22, and for information, this will properly position your rendezvous radar transponder. T1 is 122 plus 16 plus 05 - whoops, okay. Stand by.",CC,30
14119200,14116956,Earth,05:01:05:28,"Okay. T1: 122 plus 16 plus 05. Tango 2 is 122 plus 21 plus 11, and 6 miles north of track. And do you want your NOUN 89 values?",CC,29
14119200,14116975,Earth,05:01:05:09,Roger. I have the T1 and T2 times and also the longitude of the 130 prime. We're working on the grid squares and we'll get them shortly.,CC,27
14119200,14116841,Spacecraft,05:01:07:23,"Okay. You've updated your information as to the LM's position and this is your best estimate of where the LM is, is that correct?",CMP,24
14119200,14116742,Earth,05:01:09:02,"Roger. And we'll see you coming around the other side. About 1 minute to go, and all your systems are looking good.",CC,22
14119200,14116892,Spacecraft,05:01:06:32,"Copy T1: 122 16 05. T2: 122 21 11, 6 miles north, NOUN 89 is plus 01243, plus 11844, minus 00146.",CMP,21
14119200,14116799,Earth,05:01:08:05,"And when the LM does his P22 on your transponder, well then, that'll be our last shot at the LM's position.",CC,21
14119200,14116769,Earth,05:01:08:35,"Roger. It'll be on WARMUP prior to that time, and you can go to OPERATE anywhere around that time.",CC,19
14119200,14117321,Earth,05:00:59:23,"Real fine here. Columbia, request P00 and ACCEPT. We'll shove the state vector in for you right away.",CC,18
14119200,14116873,Earth,05:01:06:51,"Columbia, affirmative. And at the T1 time, put your rendezvous radar transponder switch to OPERATE.",CC,15
14119200,14116858,Earth,05:01:07:06,And this 130 prime is the same one that you tracked prior to descent. Over.,CC,15
14119200,14117152,Spacecraft,05:01:02:12,Okay. And I'd like the grid square of this crater 130 prime. Over.,CMP,13
14119200,14116924,Earth,05:01:06:00,"Roger. Latitudes, plus 01.243. Longitude over 2, plus 11.844. Altitude, minus 001.46. Over.",CC,13
14119200,14116790,Spacecraft,05:01:08:14,Roger. Understand. Do you care whether my transponder is on before T1?,CMP,12
14119200,14116751,Earth,05:01:08:53,"And, Houston. The computer is yours, you can go to BLOCK anytime.",CC,12
14119200,14116811,Earth,05:01:07:53,Affirmative. We want this for one last fix on your plane.,CC,11
14119200,14116760,Spacecraft,05:01:08:44,Yes. I gather it's on its 24 minute warmup now?,CMP,10
14119200,14117324,Spacecraft,05:00:59:20,"I don't know yet, how's it going with you?",CMP,9
14119200,14116814,Spacecraft,05:01:07:50,Fine. Okay. You've given up looking for that.,CMP,8
14119200,14117330,Earth,05:00:59:14,"Hey, Mike, how's it going this morning?",CC,7
14119200,14117326,Earth,05:00:59:18,"Hey, real fine. While you're - -",CC,7
14119200,14117140,Earth,05:01:02:24,"Columbia, Houston. Say again about 130 prime.",CC,7
14119200,14117340,Earth,05:00:59:04,"Columbia, Columbia, good morning from Houston.",CC,6
14119200,14117160,Earth,05:01:02:04,"Columbia, Houston. The computer is yours.",CC,6
14119200,14117133,Spacecraft,05:01:02:31,"I'd like its grid square, please.",CMP,6
14119200,14116804,Spacecraft,05:01:08:00,All right. Fine. Understand. Thank you.,CMP,6
14119200,14116745,Spacecraft,05:01:08:59,"Roger. BLOCK, going P52, option 3.",CMP,6
14119200,14116958,Spacecraft,05:01:05:26,Okay. Ready to copy.,CMP,4
14119200,14117327,Spacecraft,05:00:59:17,How goes it?,CMP,3
14119200,14117129,Earth,05:01:02:35,Roger. Stand by.,CC,3
14119200,14117332,Spacecraft,05:00:59:12,"Hi, Ron.",CMP,2
14119200,14117230,Spacecraft,05:01:00:54,Go ahead.,CMP,2
14119200,14116986,Earth,05:01:04:58,"Columbia, Houston.",CC,2
14119200,14116976,Spacecraft,05:01:05:08,Go ahead.,CMP,2
14119200,14116926,Spacecraft,05:01:05:58,"Yes, please.",CMP,2
14119200,14116859,Spacecraft,05:01:07:05,All right.,CMP,2
14119200,14116733,Spacecraft,05:01:09:11,"Thanks, Ron.",CMP,2
14119200,14117255,Spacecraft,05:01:00:29,Okay.,CMP,1
14119200,14116757,Earth,05:01:08:47,Roger.,CC,1
14115600,14114203,Earth,05:01:51:21,"Roger. We agree wholeheartedly. And while you're starting on that, I'll read - just read these notes on P22. Call P22 possible program alarm 5.6, range greater than 400 nautical miles, and then use the P22 as described on PGNS 20. Take option 1 in NOUN 06, and use the no update mode. The rendezvous radar will lock on at about 25 degrees elevation above the horizon. If 503 alarm occurs, designate fail. Key a PROCEED and allow the rendezvous radar to search for the CSM. And place the range altitude monitor switch in altitude/altitude rate to prevent the tape meter from driving into the stops. And press on.",CC,109
14115600,14114810,Earth,05:01:41:14,"Roger. Copy, Buzz. Got a couple of changes to your surface checklist here, and in general, what we're going to want you to do is P22, tracking the command module for one last hack on your position there. And this will be - in other words, P57, P22, and then to press on with the checklist, and the rest of them are a couple of minor changes in the checklist. The main one being that we do not want the rendezvous radar on during the ascent, and we think that this will take care of some of the overflow of program alarms which we're getting during descent.",CC,107
14115600,14114731,Earth,05:01:42:33,"Roger. We copy that. But there's a greater duty cycle on - There's a good 15 percent duty cycle on the ascent program there, so just go ahead and leave it off. And I have the changes there if you want to get out your surface checklist, and I can go ahead and start giving them to you.",CC,58
14115600,14114593,Earth,05:01:44:51,"Okay. This is going to be for one last vent on the DPS tank there, so at the top of the page just after EPS INVERTER 1, CLOSE, add - Okay, after EPS INVERTER 1, CLOSE, add PROP DESCENT HELIUM REG/VENT CLOSE, and then after STABILIZATION/CONTROL AELD, CLOSE, add PROP DISPLAYS/ENGINE 0VERRIDE/LOGIC, CLOSE. Over.",CC,54
14115600,14114283,Earth,05:01:50:01,"Roger. And then you might add a little note down there at the bottom of the page - Note: - This is at the bottom of page 61 - Note: Do not use tape meter in PGNS, i.e., do not place MODE SELECT switch to PGNS. Over.",CC,47
14115600,14112421,Spacecraft,05:02:21:03,"On second thought, since that will peg the range rate, I guess maybe we'd better not do that. And for this range that the AGS are showing now, 425 miles with a signal strength of 2.2. It looks like we ought to proceed on this. Over.",CDR,46
14115600,14112219,Earth,05:02:24:25,"Roger. We had about 20 some points before you did that. And for your information, the reason the AGS is a little different there - The reason the AGS is a little different is because the K factor is a little bit wrong.",CC,43
14115600,14114660,Earth,05:01:43:44,"That's affirmative. So on Surface 50 there, down at the bottom of the page, just after PRO after two recycles, stick in a time of 122 plus 15; do P22 as per PGNS 20 of G&N dictionary. Over.",CC,38
14115600,14114332,Earth,05:01:49:12,"Okay, at TIG minus 17, delete CB (11). AC Bus A, RENDEZVOUS RADAR, CLOSE, wait 30 seconds; delete PGNS: RENDEZVOUS RADAR, CLOSE; and then add UP DATA LINK switch to VOICE BACKUP. Over",CC,33
14115600,14114297,Spacecraft,05:01:49:47,"Roger. I have that. We'll leave those two circuit breakers open, and have the UP DATA LINK to VOICE BACKUP; and we'll make the appropriate changes on the following circuit breaker status card.",CDR,33
14115600,14114235,Earth,05:01:50:49,"Okay. That's all the changes we have for the checklist here. I've got some - just some general notes, I'll read to you on P22, and just for some information. Over.",CC,31
14115600,14112449,Spacecraft,05:02:20:35,"Houston, we'd like to check this on the tape meter against the AGS. We'll go back to altitude - altitude rates as soon as the rate starts to build up. Over.",CDR,31
14115600,14114822,Spacecraft,05:01:41:02,"Roger. Neil has rigged himself a really good hammock with a waste tether, and he's been lying on the ascent engine cover, and I curled up on the floor. Over.",LMP,30
14115600,14114460,Earth,05:01:47:04,"Okay. Let's go over to Surface 60, and then down the middle of the page, after launch guidance system recommendation from MSFN, then I add the switches there.",CC,28
14115600,14114375,Earth,05:01:48:29,"Roger. You got that one, so that'll be the last vent and it will continue venting. Skip over to Surface 61 down there at TIG minus 17.",CC,27
14115600,14114426,Earth,05:01:47:38,"Okay. After launch guidance system recommendation from MSFN, add DESCENT PROPULSION FUEL VENT, OPEN; add DESCENT PROPULSION OXIDIZER VENT, OPEN; add verify talkback gray. Over.",CC,25
14115600,14112204,Spacecraft,05:02:24:40,"Has he already gone? Over. Okay. Okay. Has he already gone overhead, or do you want us to try and get in lock on again?",LMP,25
14115600,14114835,Earth,05:01:40:49,Roger. Loud and clear. And how is the resting standing up there. Did you get a chance to curl up on the engine can?,CC,24
14115600,14114669,Spacecraft,05:01:43:35,"Okay. And I understand you want us to do a P57 option 3 and then a P22, is that the general idea? Over.",CDR,23
14115600,14113633,Spacecraft,05:02:00:51,"Roger. Stars 25 and 42; angle difference 5 balls; NOUN 93, plus 00165, plus 00186, minus 00039, time of torquing 121 15. Over.",CMP,23
14115600,14112156,Spacecraft,05:02:25:28,"I say I got five good marks. You got NOUN 49. When you get everything you need off the downlink, let me know.",CMP,23
14115600,14112314,Spacecraft,05:02:22:50,And we expect that we may lose lock when it passes overhead because of the MAX rate that the radar has.,LMP,21
14115600,14112604,Earth,05:02:18:00,"Tranquility Base, Houston. Columbia will be overhead at 122 plus 22 plus 51. His LOS will be 29 35. Over.",CC,20
14115600,14114743,Spacecraft,05:01:42:21,"Roger. I say again. We had the rendezvous radar switch in the SLEW position, not the LGC position.",CDR,18
14115600,14112323,Earth,05:02:22:41,"Tranquility, Houston. Stand by on that now. We're getting the data now. We're checking on the VERB 83.",CC,18
14115600,14112187,Earth,05:02:24:57,"Tranquility, affirmative. Try to lock on again, and you'll lose him at about 29 minutes and 35 seconds.",CC,18
14115600,14112050,Spacecraft,05:02:27:14,I'm staying in P22 here a second just to record the NOUN 89 and then over VERB 34.,CMP,18
14115600,14113709,Earth,05:01:59:35,"Roger, Columbia. We'd like a CRYO stir in all four tanks and the standard 1 minute. Over.",CC,17
14115600,14113663,Spacecraft,05:02:00:21,"Roger. ERROR RESET, and would you tell me when you're satisfied with the LGC self test?",LMP,16
14115600,14114703,Earth,05:01:43:01,"Okay. Before we start here, request P00 and DATA, and we'll give you some vectors.",CC,15
14115600,14114216,Spacecraft,05:01:51:08,Okay. Then it looks to me like we ought to get hopping on this P57.,CDR,15
14115600,14112737,Earth,05:02:15:47,"Tranquility Base, Houston. Request you go ahead and start the warmup on the rendezvous radar.",CC,15
14115600,14112360,Earth,05:02:22:04,"Tranquility, affirmative, and we're saving it. We've got 4 so far, and it's looking good.",CC,15
14115600,14112128,Spacecraft,05:02:25:56,"Ron, did you say on the 526 alarm to proceed or do a VERB 32?",CDR,15
14115600,14114382,Spacecraft,05:01:48:22,"Roger. DESCENT PROPELLANT FUEL VENT, OPEN; DESCENT PROPELLANT OXIDIZER VENT, OPEN; verify talkback gray.",CDR,14
14115600,14112121,Earth,05:02:26:03,Roger. It's just that radar thinks the range is greater than 400 miles now.,CC,14
14115600,14114623,Spacecraft,05:01:44:21,"Roger. Understand that's 122 15, do P22 as per PGNS 20, G&N dictionary.",CDR,13
14115600,14114471,Earth,05:01:46:53,"Tranquility Base, Houston. Did you get those two on the propulsion circuit breakers?",CC,13
14115600,14113349,Spacecraft,05:02:05:35,"Houston, Tranquility. Would you like a recycle on the VERB 6 04? Over.",LMP,13
14115600,14114504,Earth,05:01:46:20,"Tranquility Base, affirmative. Those are just the circuit breakers at that time.",CC,12
14115600,14112346,Spacecraft,05:02:22:18,Okay. What do you people think about calling up a VERB 83?,CDR,12
14115600,14112175,Spacecraft,05:02:25:09,Okay. Do you have a real quick procedure how to do that?,LMP,12
14115600,14114759,Spacecraft,05:01:42:05,"Okay. We had the rendezvous radar in SLEW during descent, though.",CDR,11
14115600,14114679,Earth,05:01:43:25,Okay. And on Surface 50 will be the first change there.,CC,11
14115600,14114244,Earth,05:01:50:40,Roger. Fair enough. That's some more of that computer load business.,CC,11
14115600,14113696,Earth,05:01:59:48,Roger. And do you have any torquing angles from the P52?,CC,11
14115600,14112967,Spacecraft,05:02:11:57,This is Columbia saying the rendezvous radar transponder is operating.,CMP,10
14115600,14112100,Earth,05:02:26:24,"And, Columbia, Houston. Same for you. You can terminate P22.",CC,10
14115600,14114615,Earth,05:01:44:29,Roger. Okay. Let's skip on over to Surface 59.,CC,9
14115600,14113672,Earth,05:02:00:12,"Tranquility, Houston. Request ERROR RESET at this time. Over.",CC,9
14115600,14112848,Earth,05:02:13:56,"Tranquility, Houston. Request rendezvous radar breakers in about now.",CC,9
14115600,14112368,Spacecraft,05:02:21:56,Are you getting the information on the downlink now?,LMP,9
14115600,14112193,Spacecraft,05:02:24:51,"Houston, Columbia. You got NOUN 49. Five good marks.",CMP,9
14115600,14114750,Earth,05:01:42:14,"Tranquility Base, Houston. I missed that. Say again.",CC,8
14115600,14114705,Spacecraft,05:01:42:59,All right. Go ahead. I've got it out.,CDR,8
14115600,14114522,Spacecraft,05:01:46:02,"Roger. Copy. These are two circuit breakers, right?",CDR,8
14115600,14112981,Spacecraft,05:02:11:43,"Houston, Columbia. My rendezvous radar transponder is operating.",CMP,8
14115600,14112811,Earth,05:02:14:33,"Columbia, Houston. Request OMNI D - OMNI Delta.",CC,8
14115600,14112163,Earth,05:02:25:21,"Columbia, Houston. Say again about your NOUN 49.",CC,8
14115600,14112111,Earth,05:02:26:13,"Tranquility Base, Houston. Recommend you terminate P22. Over.",CC,8
14115600,14112043,Earth,05:02:27:21,"Columbia, Houston. Roger. We copy, and that's good.",CC,8
14115600,14113337,Earth,05:02:05:47,"Tranquility, Houston, We copy. Stand by one.",CC,7
14115600,14112393,Earth,05:02:21:31,"Roger. Stand by one. Tranquility, affirmative. Proceed.",CC,7
14115600,14114848,Earth,05:01:40:36,"Tranquility Base, Tranquility Base, Houston. Over.",CC,6
14115600,14114839,Spacecraft,05:01:40:45,"Good morning, Houston. Tranquility Base. Over.",CDR,6
14115600,14114681,Spacecraft,05:01:43:23,Now you've got P00 and DATA.,CDR,6
14115600,14114249,Spacecraft,05:01:50:35,Okay. We'll put it in AGS.,CDR,6
14115600,14114135,Spacecraft,05:01:52:29,Roger. I think I have that.,CDR,6
14115600,14113612,Earth,05:02:01:12,"Columbia, Houston. We copy. Thank you.",CC,6
14115600,14112657,Spacecraft,05:02:17:07,Roger. We're going to a torque.,CDR,6
14115600,14112299,Earth,05:02:23:05,"Tranquility, Houston. Negative on VERB 83.",CC,6
14115600,14114462,Spacecraft,05:01:47:02,Roger. I have those two.,CDR,5
14115600,14114334,Spacecraft,05:01:49:10,Roger. I'm there. Go ahead.,CDR,5
14115600,14113654,Earth,05:02:00:30,"Tranquility, LGC is a GO.",CC,5
14115600,14113645,Spacecraft,05:02:00:39,Torquing angles when you're ready.,CMP,5
14115600,14112972,Earth,05:02:11:52,Spacecraft calling Houston? Say again.,CC,5
14115600,14112666,Spacecraft,05:02:16:58,"Houston, you copying NOUN 93?",CDR,5
14115600,14112221,Spacecraft,05:02:24:23,"They've just lost lock, Ron.",CMP,5
14115600,14112148,Earth,05:02:25:36,"Columbia, Houston. Stand by one.",CC,5
14115600,14112090,Spacecraft,05:02:26:34,I have. I'm running fast.,CMP,5
14115600,14114427,Spacecraft,05:01:47:37,Roger. Go ahead then.,CDR,4
14115600,14113786,Earth,05:01:58:18,"Columbia, Columbia, Houston. Over.",CC,4
14115600,14113727,Earth,05:01:59:17,"Columbia, Columbia, Houston. Over.",CC,4
14115600,14113689,Spacecraft,05:01:59:55,Roger. Stand by one.,CMP,4
14115600,14113643,Earth,05:02:00:41,"Columbia, Houston. Go ahead.",CC,4
14115600,14113598,Spacecraft,05:02:01:26,And CRY0 stir complete.,CMP,4
14115600,14113595,Earth,05:02:01:29,"Roger. Thank you, Columbia.",CC,4
14115600,14113329,Earth,05:02:05:55,"Tranquility, Houston. Request recycle.",CC,4
14115600,14112235,Spacecraft,05:02:24:09,We just lost lock.,CDR,4
14115600,14112962,Earth,05:02:12:02,"Roger. Copy, Columbia.",CC,3
14115600,14112663,Earth,05:02:17:01,"Tranquility, affirmative. Go.",CC,3
14115600,14112434,Earth,05:02:20:50,"Tranquility, Houston. Roger.",CC,3
14115600,14112232,Earth,05:02:24:12,"Tranquility, Houston. Go.",CC,3
14115600,14112102,Spacecraft,05:02:26:22,Roger. Will do.,CDR,3
14115600,14113711,Spacecraft,05:01:59:33,"Houston, Columbia.",CMP,2
14115600,14113697,Spacecraft,05:01:59:47,In work.,CMP,2
14115600,14112654,Earth,05:02:17:10,Houston. Roger.,CC,2
14115600,14112007,Earth,05:02:27:57,"Tranquility, Houston.",CC,2
14115600,14114594,Spacecraft,05:01:44:50,Okay.,CDR,1
14115600,14113648,Spacecraft,05:02:00:36,Roger.,LMP,1
14115600,14112728,Spacecraft,05:02:15:56,Roger.,LMP,1
14115600,14112583,Spacecraft,05:02:18:21,Roger.,LMP,1
14115600,14112293,Spacecraft,05:02:23:11,Understand.,LMP,1
14115600,14112088,Earth,05:02:26:36,Roger.,CC,1
14112000,14109452,Spacecraft,05:03:10:32,"And, Houston, Tranquility Base is going to give you a few comments with regard to the geology question of last night. We are landed in a relatively smooth crater field of elongate secondary - circular secondary craters, most of which have rims irrespective of their - raised rims irrespective of their size. That's'not universally true. There are - There are a few of the smaller craters around which do not have a discernable rim. The ground mass throughout the area is a very fine sand to a silt. I'd say the thing that would be most like it on Earth is powdered graphite. Immersed in this ground mass are a wide variety of rock shapes, sizes, textures, rounded and angular, many with varying consistencies. As I said, I've seen plain - what looked to be plain basalt and vesicular basalt. Others with no crystals, some with small white phenocrysts, maybe one to less than 5 percent. And the bould - we are in a boulder field where the boulders range generally up to 2 feet with a few larger than that. Now, some of the boulders are lying on top of the surface, some are partially exposed, and some are just barely exposed. And in our traverse around on the surface and particularly working with the scoop, we've run into boulders below the surface - it was probably buried under several inches of the ground mass.",CDR,236
14112000,14109299,Spacecraft,05:03:13:05,"I suspect this boulder field may have some of its origin with this large sharp edged rocky rim crater that we passed over at final descent. Now yesterday I said that was about the size of a football field, and I have to admit it was a little - little hard to measure coming in. But I thought that it might just fit in the Astrodome as we came by it. And the rocks in the vicinity of the - of this rocky rim crater are much larger than these in this area. Some are 10 feet or so and perhaps bigger, and they are very thickly populated out to about one crater diameter beyond the crater rim. Beyond that, there is some diminishing, and even out in this area the blocks seem to run out in rows with irregular patterns, and then there are paths between them where there are considerably less surface evidence of hard rocks. Over.",CDR,159
14112000,14111166,Spacecraft,05:02:41:58,"Houston, Tranquility. I used Capella in the last sighting, and it's a good ways near the edge. A good ways away from the center of detent 4. I'm wondering if it would pay any to use Alpheratz, star number 1. It might be a little closer. However, it would delay things a little, since I'd have to designate the radar out of the way. Over.",CDR,65
14112000,14111493,Spacecraft,05:02:36:31,Roger. We have four out of eight circuit breaker talkbacks indicating red. We still have the circuit breakers out as of right now. I believe at this moment we have just entered VERB 77 on tape 3052 and are ready to proceed with the hot fire. Is it normal to have these four red flags? Over.,CDR,56
14112000,14108936,Spacecraft,05:03:19:08,"Roger, Houston. The only trouble is that the Sun is in number 5, the closed one. And it appears to also be close enough to detent 6 to shine on the far side of the cone. And it completely obscures detent 6. I'm - unable to use that at all.",LMP,50
14112000,14110147,Earth,05:02:58:57,"Roger. LM ascent lift off time: 124 22 0000. Your CSI TIG, say again CSI TIG: 125 19 3470. Your TIG of TPI: 126 57 0000. And the LM's NOUN 81 values for CSI: 0532 - that's 53.2 for DELTA VX, DELTA VY all zeros. Columbia, Houston. Over.",CC,48
14112000,14108961,Earth,05:03:18:43,"Roger. For your P57 ..., we did a little looking around, and it looks like Sirius and Rigel out at detent 6 would be real good on that. The Sun angle on Sirius is about 43 degrees, and on Rigel, it's about 55 degrees. Over.",CC,45
14112000,14108495,Earth,05:03:26:29,"Roger. And if the steerable doesn't quite hack it on lift off, looks like the forward OMNI is good for about 30 to 60 seconds after lift off. And then the aft OMNI antenna is good for the rest of the ascent. Over.",CC,43
14112000,14109189,Earth,05:03:14:55,"Okay. At 123 plus 00, RCS Alfa 78 - 78 percent PQMD, Bravo is 76 percent PQMD, descent O2 is 62 percent - 62 percent. Descent ampere hours are 590, 590 remaining, ascent ampere hours are 574, 574 remaining. Over.",CC,40
14112000,14110588,Earth,05:02:51:36,"Roger. LM ascent PAD: TIG 124 22 00 00 00 NOUN 76 55349 00322, plus 0017; DEDA 47, plus 37104, minus 70470, plus 58604, plus 56936. Your LM weight 10837. Your T14 126, plus 20, plus 12. Over.",CC,38
14112000,14110392,Earth,05:02:54:52,"Roger. CSI PAD. TIG of CSI 125 19 3470; TIG of TPI 126 57 0000; NOUN 81, 0532 plus 0000; FDAI NA; DEDA 373 03196; DEDA 275 04170; NOUN 86 plus 0532, plus 0000, plus 0012. Tranquility readback.",CC,38
14112000,14108710,Earth,05:03:22:54,Roger. It looks like you're going to have to reposition the radar here. We suggest you may want to start your TIG minus 45 minute - that point in the checklist at about TIG minus 50. Over.,CC,37
14112000,14109731,Earth,05:03:05:53,"Roger. At 123 plus 00, RCS total minus 7 percent, Alfa minus 12 percent, Bravo plus 4.5, Charlie minus 7, Delta minus 6.5. Your hydrogen total minus 1.4 pounds, oxygen - oxygen plus 1.7. Over.",CC,35
14112000,14111861,Spacecraft,05:02:30:23,This is Columbia. Go ahead. And I'd like to know about this P52 coming up. Is that the one I just completed or do you want a pair of them back to back?,CMP,33
14112000,14110303,Spacecraft,05:02:56:21,"CSI Apollo PAD follows. TIG 125 19 3470; TIG of TPI 126 57 0000; NOUN 81, 0532, plus all zeroes, 373 03196 275 04170; NOUN 86 plus 0532, plus 0000, plus 0012. Go.",CDR,33
14112000,14111673,Earth,05:02:33:31,"Columbia, Houston. We've got a couple more vectors to send up to you. They'll be coming up shortly and then you can do the VERB 45 after you get those in. Over.",CC,32
14112000,14111560,Earth,05:02:35:24,"Columbia and Tranquility Base, this is Houston. In case you haven't noticed, the MSFN relay is not activated, so I can go ahead and relay anything if you want to talk directly.",CC,32
14112000,14111995,Earth,05:02:28:09,"Roger. Request S BAND FUNCTION switch to RANGE. We're going to do some ranging on you. Also, I have an updated AGS K factor when you are ready to copy. Over.",CC,31
14112000,14111848,Earth,05:02:30:36,"Columbia, Houston. You do not need to do another P52 unless you want to. Break. And also, Columbia, when you get a chance, request BATT C and the PYRO readouts. Over.",CC,31
14112000,14111128,Earth,05:02:42:36,"Tranquility. Roger. We copy. Stand by 1. And, break, break, Columbia. We're having a little trouble getting the stuff in there. Request high gain, pitch minus 20, yaw plus 150. Over.",CC,31
14112000,14110660,Spacecraft,05:02:50:24,"Houston, Tranquility. It turns out that detent 4 isn't usable anyway with the yaw that we have, because the Earth appears in both detent 2 and detent 3.",LMP,28
14112000,14110457,Spacecraft,05:02:53:47,"Roger. Readback follows. TIG 124 22 0000 55349 00322, plus 0017, plus 37104, minus 70470, plus 58604, plus 56936. LM weight 10837. T14, 126 20 12. Go.",CDR,27
14112000,14110072,Spacecraft,05:03:00:12,"Roger. I readback lift off TIG 124 22 even, CSI 125 19 3470, TPI 126 57 even, the LM's NOUN 81 for CSI 53.2 DELTA VX. Over.",CMP,27
14112000,14111523,Spacecraft,05:02:36:01,Coming ... on schedule - - showing red right now. We just put a VERB 77 in. I believe that there's ... let me check here.,CDR,26
14112000,14111721,Spacecraft,05:02:32:43,"And a crew status report from Columbia. I figure I got about 5 hours' good sleep, although you guys probably know better than I do.",CMP,25
14112000,14110166,Earth,05:02:58:38,"Roger, Columbia. We still need to finish your uplink there, and then I have your CSI and TPI times and also the lift off.",CC,24
14112000,14108541,Earth,05:03:25:43,"Tranquility Base, Houston. I have one more late checklist change there on the rendezvous radar position for lift off. Over. From page Surface 57.",CC,24
14112000,14110932,Spacecraft,05:02:45:52,"Houston, Tranquility. Could you give me the fixed portion of the ascent PAD so I can load it in for a P57? Over.",LMP,23
14112000,14109612,Earth,05:03:07:52,"Eagle and Columbia, this is the backup crew. Our congratulations for yesterday's performance, and our prayers are with you for the rendezvous. Over.",CC,23
